link,text
https://vk.com/wall-173849556_570,
https://vk.com/wall-173849556_569,
https://vk.com/wall-173849556_568,
https://vk.com/wall-173849556_567,
https://vk.com/wall-173849556_566,
https://vk.com/wall-173849556_565,
https://vk.com/wall-173849556_564,
https://vk.com/wall-173849556_563,
https://vk.com/wall-173849556_562,
https://vk.com/wall-173849556_561,
https://vk.com/wall-173849556_560,
https://vk.com/wall-173849556_559,
https://vk.com/wall-173849556_557,
https://vk.com/wall-173849556_556,"Наԓа. Нума” наԓымя. Дяԓя” димпума”, пи” кӭмума”. Нювня, маньԓе” ԓимпяӈ диԓи’ хусыт’. Чуки похона шахи’ӆихитата меӆ дюпямашь. Дяӆи” тахана хома” нуму падеӆьшту’. Хома, кадяԓю” дяԓя” ӈӭптуӈ ӈотна’, неԓьняна чешчама” тамна ӈука”. Чеӈ ӈотнаӈ, дюпа ӈаймяконта шеԓ, ԓакԓиӈ таньшеԓaӈэ” маԓнаптаӈаташь. Дюӆнуӈ ӈай нума таӆьша ӈаймыӆаха ниӈа. Кадяӆёку. Хыӆата’ куки” дяханата’ дю’май – ӈотакуна” виӈӭшь катамай”. Пихиня’ ӈай. Четаӈ купташуӈ ӈотакуӈ кам кӭшь’ дёльше” ваймаԓка – таӆьша ӈайхана хыԓаӈ понт ӈӭ” хэйӈкаӈа”. Дяхама ӈу” навышуӈ катԓю” ԓяканай. Чуки похона чадю хыԓам ниш ка’амԓа, ӈаԓка хаму ӈӭсу’. Сергей Айваседо, 6 класс. МБОУ «ШИООО» д. Харампур"
https://vk.com/wall-173849556_555,
https://vk.com/wall-173849556_554,
https://vk.com/wall-173849556_553,
